Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Reef,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Coscinaraea,Cyphastrea,Dendrophyllia,Diploastrea,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobophyllia,Madracis,Merulina,Millepora,Montastraea,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Symphyllia,Trachyphyllia,Tubastraea,Turbinaria,Unknown
CY-S-D0-1999-4-21-T3,SGTMS0045-3,3,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Crest,Patch,0,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,54,0,21,26,30,0,0,0,101,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
CY-S-D10-1993-6-8-T5,SGRET2063-5,5,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D10-1999-4-21-T1,SGTMS0048-1,1,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,40,43,7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,129,0,90,0,0,14,0,0,11,0,26,0,0,0,0,0,0,0,0,0
CY-S-D10-1999-4-21-T2,SGTMS0048-2,2,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,77,0,0,0,111,0,11,44,0,0,0,33,0,0,0,0,21,0,0,0,0,0,0,45,0,0,0,0,0,0,9,8,0,162,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0
CY-S-D10-1999-4-21-T3,SGTMS0048-3,3,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,112,0,11,0,17,0,0,31,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,49,0,0,177,56,20,77,0,0,58,0,0,0,0,0,0,0,0,0,0,5,0,0,0
CY-S-D10-1999-4-21-T4,SGTMS0048-4,4,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,24,27,0,0,43,42,0,0,41,0,0,0,24,0,0,0,0,0,0,0,133,0,0,15,0,0,0,9,14,3,58,0,0,0,0,0,22,0,58,0,0,0,0,0,0,0,0,0
CY-S-D10-1999-4-21-T5,SGTMS0048-5,5,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,10,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,120,0,34,25,234,10,0,6,21,0,0,10,0,0,0,0,0,9,0,83,0,0,36,0,0,0,0,72,0,202,0,0,31,0,0,0,0,44,0,0,0,0,0,0,0,0,0
CY-S-D3-1986-5-2-T1,SGRET1006-1,1,CY-S,2,5,1986,2/5/1986,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,101,25,0,72,173,5,35,0,60,79,0,0,0,0,0,0,0,0,0,0,125,0,190,0,0,0,0,30,0,0,110,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1986-5-2-T2,SGRET1006-2,2,CY-S,2,5,1986,2/5/1986,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,195,90,75,75,0,30,0,99,40,85,0,0,0,0,0,60,0,0,0,120,0,0,0,0,0,0,0,110,0,90,0,0,0,0,0,0,0,75,0,0,0,0,15,0,0,0,0
CY-S-D3-1986-5-2-T3,SGRET1006-3,3,CY-S,2,5,1986,2/5/1986,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,74,0,0,26,12,0,0,0,0,0,25,0,0,120,0,0,0,0,48,0,50,0,17,0,0,0,0,0,19,20,61,0,60,0,0,0,0,0,70,0,0,0,0,40,0,0,9,0
CY-S-D3-1986-5-2-T4,SGRET1006-4,4,CY-S,2,5,1986,2/5/1986,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,80,0,10,249,0,40,0,0,0,0,0,0,11,0,0,0,0,20,0,110,0,39,37,0,0,0,0,65,0,202,10,64,0,0,0,50,0,60,0,0,0,0,45,0,0,0,0
CY-S-D3-1986-5-2-T5,SGRET1006-5,5,CY-S,2,5,1986,2/5/1986,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,8,0,0,0,0,20,20,75,0,41,0,60,0,0,0,0,0,0,0,0,0,0,0,182,0,0,61,0,0,0,78,0,0,71,0,134,0,0,0,74,0,10,0,0,0,0,0,0,0,0,0
CY-S-D3-1991-11-21-T1,SGRET2022-1,1,CY-S,21,11,1991,21/11/1991,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,15,4,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,78,22,78,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1991-11-21-T2,SGRET2022-2,2,CY-S,21,11,1991,21/11/1991,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1991-11-21-T3,SGRET2022-3,3,CY-S,21,11,1991,21/11/1991,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,14,0,47,0,0,0,45,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1991-11-21-T4,SGRET2022-4,4,CY-S,21,11,1991,21/11/1991,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,36,0,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
CY-S-D3-1991-11-21-T5,SGRET2022-5,5,CY-S,21,11,1991,21/11/1991,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,26,0,0,0,18,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,31,0,0,40,0,0,0,0,0,0
CY-S-D3-1993-6-8-T1,SGRET2061-1,1,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,7,0,0,35,0,0,28,0,20,0,0,29,0,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,0,0,0,41,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
CY-S-D3-1993-6-8-T2,SGRET2061-2,2,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,11,0,0,35,11,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,3,7,0,0,7,0,13,0,259,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,9,0
CY-S-D3-1993-6-8-T3,SGRET2061-3,3,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,20,99,0,14,24,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,130,0,0,0,0,0,11,0,9,0,0,0,0,0,7,0,1,0
CY-S-D3-1993-6-8-T4,SGRET2061-4,4,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,48,0,0,0,40,18,11,0,54,17,0,27,0,0,0,0,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,27,0,157,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,8,0
CY-S-D3-1993-6-8-T5,SGRET2061-5,5,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,6,0,28,12,11,0,0,30,0,0,0,14,25,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,49,0,0,10,0,0,24,0,4,13,0,0,0,0,0,0,0,0
CY-S-D3-1999-4-21-T1,SGTMS0046-1,1,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,13,0,0,0,0,0,0,23,0,0,0,0,0,0,52,0,0,0,0,0,0,0,14,0,282,0,49,22,0,0,0,0,44,0,0,0,0,0,0,0,0,0
CY-S-D3-1999-4-21-T2,SGTMS0046-2,2,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,16,5,29,15,0,0,95,0,0,0,0,8,0,0,0,0,0,0,44,0,0,0,0,0,0,60,6,0,48,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1999-4-21-T3,SGTMS0046-3,3,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,41,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
CY-S-D3-1999-4-21-T4,SGTMS0046-4,4,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,10,11,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,65,0,0,0,0,0,0,25,34,0,36,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
CY-S-D3-1999-4-21-T5,SGTMS0046-5,5,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,3,REST,Cyrene Reef,0,0,0,0,0,0,9,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,27,0,0,0,26,0,0,95,0,0,0,84,0,0,0,16,0,5,0,24,0,0,0,0,0,6,0,0,0,0,0,0,0,35,0
CY-S-D6-1989-4-11-T3,SGRET1007-3,3,CY-S,11,4,1989,11/4/1989,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1989-4-11-T4,SGRET1007-4,4,CY-S,11,4,1989,11/4/1989,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1989-4-11-T5,SGRET1007-5,5,CY-S,11,4,1989,11/4/1989,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1991-12-11-T1,SGRET2023-1,1,CY-S,11,12,1991,11/12/1991,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,30,0,19,11,0,0,0,0,0,27,0,0,0,23,0,0,0,0,0,0,0,20,0,21,25,0,0,0,12,32,0,124,0,28,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1991-12-11-T2,SGRET2023-2,2,CY-S,11,12,1991,11/12/1991,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,24,0,13,0,59,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,31,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1991-12-11-T3,SGRET2023-3,3,CY-S,11,12,1991,11/12/1991,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,40,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11,0,0
CY-S-D6-1991-12-11-T4,SGRET2023-4,4,CY-S,11,12,1991,11/12/1991,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,73,0,0,0,0,0,20,0,0,0,0,0,21,0,54,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1991-12-11-T5,SGRET2023-5,5,CY-S,11,12,1991,11/12/1991,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,45,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,0,4,0,0,37,0,0,95,0,18,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
CY-S-D6-1993-6-8-T1,SGRET2062-1,1,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
CY-S-D6-1993-6-8-T2,SGRET2062-2,2,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,28,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,66,0,0,44,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
CY-S-D6-1993-6-8-T3,SGRET2062-3,3,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0
CY-S-D6-1993-6-8-T4,SGRET2062-4,4,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0
CY-S-D6-1993-6-8-T5,SGRET2062-5,5,CY-S,8,6,1993,8/6/1993,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
CY-S-D6-1999-4-21-T1,SGTMS0047-1,1,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,0,0,0,0,0,0,0,117,0,0,0,15,0,0,23,234,0,0,0,0,0,0,0,8,0,0,156,0,0,27,0,0,0,0,19,199,68,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
CY-S-D6-1999-4-21-T2,SGTMS0047-2,2,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,5,0,0,0,0,26,0,0,0,160,0,56,4,43,0,0,33,0,0,0,0,0,0,0,0,0,0,0,106,0,0,25,0,0,0,0,0,54,73,0,21,62,0,0,0,0,11,0,0,0,0,0,0,0,0,0
CY-S-D6-1999-4-21-T3,SGTMS0047-3,3,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,0,0,23,0,0,0,0,0,0,25,0,6,0,16,0,0,87,309,0,0,0,0,0,9,0,0,0,0,75,0,0,40,16,0,0,0,4,89,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
CY-S-D6-1999-4-21-T4,SGTMS0047-4,4,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,43,0,0,0,0,0,0,0,27,11,0,15,35,45,16,0,0,259,0,0,0,99,0,0,0,0,3,0,228,0,0,70,0,0,0,0,0,77,68,0,25,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
CY-S-D6-1999-4-21-T5,SGTMS0047-5,5,CY-S,21,4,1999,21/4/1999,1.257222222,103.7533333,Slope,Patch,6,REST,Cyrene Reef,0,14,0,0,0,0,0,0,0,40,281,0,16,6,0,0,0,25,0,12,0,0,10,0,0,0,0,16,0,69,0,0,318,0,0,0,0,25,0,87,0,9,50,0,0,0,0,0,0,0,0,0,19,0,0,0,0
HA-NE-D0-1988-3-1-T1,SGRET1009-1,1,HA-NE,1,3,1988,1/3/1988,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,110,0,0,0,0,0,0,40,0,0,890,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1988-3-1-T2,SGRET1009-2,2,HA-NE,1,3,1988,1/3/1988,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1988-3-1-T3,SGRET1009-3,3,HA-NE,1,3,1988,1/3/1988,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,30,20,20,0,0,10,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,410,0,0,0,60,0,0,10,0,25,0,0,0,0,0,90,120,0,0,0,0,0,0,0,0
HA-NE-D0-1988-3-1-T4,SGRET1009-4,4,HA-NE,1,3,1988,1/3/1988,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,50,0,0,0,0,0,0,0,0,0,0,20,0,41,62,0,0,0,0,0,0,19,0,0,0,0,0,0,30,0,0,120,0,0,0,0,51,0,70,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
HA-NE-D0-1988-3-1-T5,SGRET1009-5,5,HA-NE,1,3,1988,1/3/1988,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,22,0,22,0,30,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
HA-NE-D0-1992-2-18-T1,SGRET2025-1,1,HA-NE,18,2,1992,18/2/1992,1.226666667,103.7530556,Slope,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
HA-NE-D0-1992-2-18-T2,SGRET2025-2,2,HA-NE,18,2,1992,18/2/1992,1.226666667,103.7530556,Slope,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1992-2-18-T3,SGRET2025-3,3,HA-NE,18,2,1992,18/2/1992,1.226666667,103.7530556,Slope,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
HA-NE-D0-1992-2-18-T4,SGRET2025-4,4,HA-NE,18,2,1992,18/2/1992,1.226666667,103.7530556,Slope,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,13,0,0,28,0,0,0,0,0,0
HA-NE-D0-1992-2-18-T5,SGRET2025-5,5,HA-NE,18,2,1992,18/2/1992,1.226666667,103.7530556,Slope,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,0,0,61,0,0,0,0,0,0,72,0,0,0,0,0,0,52,54,0,62,0,0,0,0,0,0,0,0,0,0,21,0,0,16,0,0,0
HA-NE-D0-1993-7-6-T1,SGRET2064-1,1,HA-NE,6,7,1993,6/7/1993,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,50,0,0,0,0,0,9,0,0,0,0,0,0,0,70,0
HA-NE-D0-1993-7-6-T2,SGRET2064-2,2,HA-NE,6,7,1993,6/7/1993,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,18,0,0,8,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,94,0,0,0,0,0,0,4,0,0,136,0,0,0,0,0,0,44,0,39,46,0,0,0,0,78,0,0,20,0,0,0,0,0,0
HA-NE-D0-1993-7-6-T3,SGRET2064-3,3,HA-NE,6,7,1993,6/7/1993,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
HA-NE-D0-1993-7-6-T4,SGRET2064-4,4,HA-NE,6,7,1993,6/7/1993,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1993-7-6-T5,SGRET2064-5,5,HA-NE,6,7,1993,6/7/1993,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1997-6-18-T1,SGTMS0001-1,1,HA-NE,18,6,1997,18/6/1997,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,21,0,0,0,0,48,0,0,0,17,71,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,52,0,0,17,0,0,0,0,0,0,108,0,22,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
HA-NE-D0-1997-6-18-T2,SGTMS0001-2,2,HA-NE,18,6,1997,18/6/1997,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,12,0,0,0,0,0,5,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37,0,0,80,0,0,0,0,18,0,98,0,11,0,0,0,37,0,101,0,0,0,0,0,0,0,5,0
HA-NE-D0-1997-6-18-T3,SGTMS0001-3,3,HA-NE,18,6,1997,18/6/1997,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1997-6-18-T4,SGTMS0001-4,4,HA-NE,18,6,1997,18/6/1997,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,9,10,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1997-6-18-T5,SGTMS0001-5,5,HA-NE,18,6,1997,18/6/1997,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1998-1-21-T1,SGTMS0049-1,1,HA-NE,21,1,1998,21/1/1998,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,10,0,150,0,0,0,0,12,0,0,0,0,12,0,74,0,0,0,0,0,0,0,0,14,28,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA-NE-D0-1998-1-21-T2,SGTMS0049-2,2,HA-NE,21,1,1998,21/1/1998,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,0,0,0,0,90,0,0,0,11,0,0,43,0,0,0,0,0,0,0,0,75,0,0,49,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
HA-NE-D0-1998-1-21-T3,SGTMS0049-3,3,HA-NE,21,1,1998,21/1/1998,1.226666667,103.7530556,Crest,Fringing,0,REST,Pulau Hantu,0,0,0,0,0,0,46,0,162,0,82,0,12,0,7,13,0,33,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,14,59,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
