Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown
KU-NE-D3-2019-9-16-T3,KU-NE-2019-9-16-T3,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,3,"DH, SC, KT, CM, JF",0,0,0,0,0,0,0,0,0,0,0,0,16,138,0,42,0,0,0,17,0,0,0,0,0,0,0,0,0,0,40,0,153,0,0,0,14,0,0,0,114,0,38,0,36,0,0,0,0,87,0,20,0,0,0,0,0,0,0,0
KU-NE-D3-2019-9-16-T4,KU-NE-2019-9-16-T4,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,4,"DH, SC, KT, CM, JF",0,0,0,0,0,0,0,0,0,0,117,0,70,0,0,13,0,29,0,0,0,0,0,0,0,0,159,0,0,0,103,0,42,0,0,0,46,0,0,0,0,0,10,0,77,0,0,0,0,0,0,30,0,0,0,0,0,0,71,0
KU-NE-D3-2019-9-16-T5,KU-NE-2019-9-16-T5,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,5,"DH, SC, KT, CM, JF",0,65,0,0,0,0,0,0,0,0,15,31,0,81,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,97,0,50,0,0,104,0,0,0,0,0,0,28,0,46,0,0,0,20,5,0,0,0,0,0,0,0,0,30,0
KU-NE-D3-2020-3-26-T1,KU-NE-2020-3-26-T1,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,1,"DH, LN, KK, VK",0,0,0,0,0,0,37,0,0,0,25,13,0,27,0,58,10,0,5,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,114,0,0,0,0,30,0,0,13,0,0,0,0,0,0,0
KU-NE-D3-2020-3-26-T2,KU-NE-2020-3-26-T2,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,2,"DH, LN, KK, VK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,109,0,101,0,0,0,0,0,0,0,115,51,0,0,29,0,0,0,8,0,0,81,0,0,0,0,0,0,59,0
KU-NE-D3-2020-3-26-T3,KU-NE-2020-3-26-T3,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,3,"DH, LN, KK, VK",0,0,0,0,0,0,0,0,0,0,0,46,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,94,0,0,0,0,0,0,0,80,0,9,0,88,0,38,0,0,119,0,52,0,0,0,0,0,0,0,0
KU-NE-D3-2020-3-26-T4,KU-NE-2020-3-26-T4,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,4,"DH, LN, KK, VK",0,155,0,0,0,0,0,0,0,0,0,39,0,44,16,17,12,0,0,0,0,0,0,0,0,0,112,0,0,0,30,0,52,0,0,0,31,0,0,0,0,0,40,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
KU-NE-D3-2020-3-26-T5,KU-NE-2020-3-26-T5,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,5,"DH, LN, KK, VK",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,0,15,0,165,0,0,47,44,0,0,0,69,0,28,0,81,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
KU-NE-D3-2020-9-26-T1,KU-NE-2020-9-26-T1,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,57,145,0,0,0,0,0,12,0
KU-NE-D3-2020-9-26-T2,KU-NE-2020-9-26-T2,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,15,0,0,10,7,0,0,0,197,0,0,0,0,27,0,54,0,53,0,0,0,20,0,45,0,227,26,22,0,34,0,0,0,0,0,0,116,82,0,0,0,0,0,13,0
KU-NE-D3-2020-9-26-T3,KU-NE-2020-9-26-T3,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0,0,0,0,0,0,0,0,0,5,0,0,44,31,10,85,0,10,0,40,0,0,0,0,0,0,0,0,0,0,159,0,351,0,0,0,0,0,0,0,148,0,39,0,0,0,0,0,5,55,0,42,0,0,0,0,0,0,26,0
KU-NE-D3-2020-9-26-T4,KU-NE-2020-9-26-T4,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0,0,0,0,0,0,0,0,0,0,0,20,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,93,0,0,0,0,0,0,0,148,0,68,0,52,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
KU-NE-D3-2020-9-26-T5,KU-NE-2020-9-26-T5,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0,232,0,0,0,0,0,0,0,0,16,61,0,20,0,0,0,54,0,0,0,0,0,0,0,0,87,0,0,0,87,0,81,0,0,0,19,0,0,0,233,42,35,0,0,0,0,0,12,107,0,0,0,0,0,0,0,0,5,0
LA-S-D3-2017-4-28-T1,LA-S-2017-4-28-T1,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,1,"SC, JW",0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,10,0,0,0,59,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,9,0,10,67,0,0,0,0,0,15,0
LA-S-D3-2017-4-28-T2,LA-S-2017-4-28-T2,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,2,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,38,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,7,145,0,0,0,0,0,45,0
LA-S-D3-2017-4-28-T3,LA-S-2017-4-28-T3,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,3,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,110,0,0,0,0,0,0,0,0
LA-S-D3-2017-4-28-T4,LA-S-2017-4-28-T4,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,4,"SC, JW",0,0,0,14,0,0,0,15,0,0,0,0,0,0,0,43,0,0,0,25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,25,0
LA-S-D3-2017-4-28-T5,LA-S-2017-4-28-T5,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,5,"SC, JW",0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,0,59,0
LZ-E-D3-2016-11-25-T1,LZ-E-2016-11-25-T1,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,1,"DH, JW",15,0,0,0,0,0,0,0,0,0,0,24,0,75,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,55,0,0,0,38,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
LZ-E-D3-2016-11-25-T2,LZ-E-2016-11-25-T2,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,2,"DH, JW",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,20,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,95,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
LZ-E-D3-2016-11-25-T3,LZ-E-2016-11-25-T3,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,3,"DH, JW",0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,36,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0
LZ-E-D3-2016-11-25-T4,LZ-E-2016-11-25-T4,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,4,"DH, JW",0,0,0,0,0,0,0,0,0,7,657,46,0,0,0,17,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,15,18,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-E-D3-2016-11-25-T5,LZ-E-2016-11-25-T5,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,5,"DH, JW",0,0,0,0,15,0,0,0,0,0,0,19,0,0,0,72,0,25,0,5,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,26,122,0,0,0,105,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,0
LZ-E-D3-2018-9-14-T1,LZ-E-2018-9-14-T1,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,1,SC,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,64,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0
LZ-E-D3-2018-9-14-T2,LZ-E-2018-9-14-T2,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,2,SC,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
LZ-E-D3-2018-9-14-T3,LZ-E-2018-9-14-T3,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,3,SC,35,23,0,0,0,0,0,0,0,0,0,19,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,25,0
LZ-E-D3-2018-9-14-T4,LZ-E-2018-9-14-T4,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,4,SC,0,0,0,0,0,0,0,0,0,34,17,36,51,78,0,32,0,39,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,20,0,92,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
LZ-E-D3-2018-9-14-T5,LZ-E-2018-9-14-T5,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,5,SC,0,0,0,0,0,0,0,0,0,0,0,33,0,0,43,18,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
LZ-SW-D3-2016-11-24-T1,LZ-SW-2016-11-24-T1,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,1,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,73,0,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,0,0,25,35,0,71,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
LZ-SW-D3-2016-11-24-T2,LZ-SW-2016-11-24-T2,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,2,"SC, JW",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,72,0,0,0,97,0,45,0,30,4,0,0,0,0,0,10,43,0,0,0,0,0,0,0
LZ-SW-D3-2016-11-24-T3,LZ-SW-2016-11-24-T3,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,3,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,15,83,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ-SW-D3-2016-11-24-T4,LZ-SW-2016-11-24-T4,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,4,"SC, JW",0,0,0,47,0,0,48,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,71,0,0,0,0,90,36,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
LZ-SW-D3-2016-11-24-T5,LZ-SW-2016-11-24-T5,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,5,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,23,38,0,0,5,0,0,20,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,40,0,0,0,35,0,0,0,20,0,0,0,0,0,0,90,0,0,0,0,0,0,5,0
PSD-NW-D3-2016-4-20-T1,PSD-NW-2016-4-20-T1,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,1,"DH, JW",0,0,0,0,0,0,0,25,0,0,70,0,67,0,0,78,0,10,10,37,0,0,10,0,0,0,0,0,40,0,77,0,30,0,0,0,0,0,0,0,0,30,42,0,86,0,0,0,18,0,0,98,15,0,0,0,0,0,0,0
PSD-NW-D3-2016-4-20-T2,PSD-NW-2016-4-20-T2,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,2,"DH, JW",0,0,0,0,0,0,0,0,0,15,70,15,80,120,0,45,0,0,20,0,0,0,0,0,0,0,0,0,86,0,114,0,63,0,0,0,15,0,0,115,53,0,105,0,20,0,0,0,0,95,0,100,0,0,0,0,0,0,100,0
PSD-NW-D3-2016-4-20-T3,PSD-NW-2016-4-20-T3,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,3,"DH, JW",25,0,0,0,0,0,0,0,0,0,125,84,0,110,0,62,0,45,30,70,0,0,0,24,0,0,0,0,45,0,15,0,70,0,0,0,35,0,0,0,0,34,51,0,74,0,0,0,0,71,0,105,0,0,0,0,0,0,10,0
PSD-NW-D3-2016-4-20-T4,PSD-NW-2016-4-20-T4,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,4,"DH, JW",0,0,0,0,0,0,0,0,0,0,0,9,0,271,0,47,0,10,65,55,0,0,0,12,0,0,0,0,62,0,14,0,60,0,0,30,0,0,0,10,446,0,33,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-NW-D3-2016-4-20-T5,PSD-NW-2016-4-20-T5,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,5,"DH, JW",0,0,0,0,0,0,0,0,0,0,0,31,120,0,0,50,0,46,67,0,0,0,0,0,0,42,0,0,0,0,55,0,100,0,0,0,0,0,0,0,126,0,45,0,153,0,0,0,0,0,0,55,0,0,0,0,0,0,67,0
PSD-NW-D3.5-2017-7-17-T1,PSD-NW-2017-7-17-T1,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,1,"SQ, DW, KK, LN",0,0,0,0,0,0,16,0,0,23,0,2,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,82,0,0,0,123,0,30,0,0,0,0,0,0,0,0,127,31,0,0,0,0,2,87,0
PSD-NW-D3.5-2017-7-17-T2,PSD-NW-2017-7-17-T2,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,2,"SQ, DW, KK, LN",0,0,0,0,0,0,0,30,0,0,0,13,0,0,0,27,0,23,0,65,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,10,22,0,0,0,86,0,0,0,0,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0
PSD-NW-D3.5-2017-7-17-T3,PSD-NW-2017-7-17-T3,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,3,"SQ, DW, KK, LN",0,0,0,0,0,0,0,0,0,0,0,334,0,40,0,0,0,0,78,20,0,0,0,15,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,98,0,133,0,0,0,0,0,0,22,0,16,0,0,0,0,0,0,0,0
PSD-NW-D3.5-2017-7-17-T4,PSD-NW-2017-7-17-T4,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,4,"SQ, DW, KK, LN",13,28,0,0,0,0,0,0,0,0,0,20,36,50,0,179,0,0,0,48,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,22,0,0,0,30,0,35,0,126,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
PSD-NW-D3.5-2017-7-17-T5,PSD-NW-2017-7-17-T5,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,5,"SQ, DW, KK, LN",0,0,0,0,0,0,0,0,0,0,140,0,0,90,0,35,0,0,0,45,0,0,0,0,0,10,0,0,25,0,10,0,25,0,0,0,20,0,50,0,10,10,105,0,75,0,0,0,0,65,0,0,0,0,0,0,0,0,160,0
PSD-NW-D3-2019-1-10-T1,PSD-NW-2019-1-10-T1,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,1,"DH, AL",0,0,0,0,0,0,0,5,0,0,200,6,0,57,0,60,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,31,0,0,0,0,0,0,0,0,0,55,0,89,12,5,0,0,0,0,25,29,0,0,0,0,0,50,0
PSD-NW-D3-2019-1-10-T2,PSD-NW-2019-1-10-T2,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,2,"DH, AL",0,25,0,0,0,0,0,0,0,15,85,0,127,187,0,60,21,0,71,0,0,0,0,20,0,0,0,0,30,0,82,0,14,0,0,0,0,0,0,88,0,0,63,0,101,0,0,0,23,53,0,30,0,0,0,0,0,0,32,0
PSD-NW-D3-2019-1-10-T3,PSD-NW-2019-1-10-T3,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,3,"DH, AL",15,10,0,0,0,0,0,0,0,0,107,41,0,90,0,4,0,21,22,41,0,0,0,27,0,10,0,0,14,0,86,0,66,0,0,0,0,0,0,32,55,0,66,0,17,37,0,0,0,38,0,81,0,0,0,0,0,0,79,0
PSD-NW-D3-2019-1-10-T4,PSD-NW-2019-1-10-T4,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,4,"DH, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,64,0,0,12,78,0,0,0,38,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,89,0,22,0,79,10,0,0,0,101,0,25,0,0,0,0,0,0,0,0
PSD-NW-D3-2019-1-10-T5,PSD-NW-2019-1-10-T5,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,5,"DH, AL",0,0,0,0,0,0,0,33,0,0,53,0,0,0,0,24,0,0,0,64,0,0,0,0,0,12,0,0,0,0,11,0,5,0,0,10,37,0,0,0,170,0,64,0,13,0,0,0,0,0,0,62,0,0,0,0,0,0,50,0
PSD-NW-D3-2020-1-30-T1,PSD-NW-2020-1-30-T1,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,1,"DH, CM, IA",26,0,0,0,0,0,0,0,0,14,24,50,0,0,0,41,0,0,5,0,0,0,0,9,0,0,0,0,19,0,124,0,0,0,0,0,55,0,0,46,0,17,40,0,36,0,0,0,0,17,0,98,40,0,0,0,0,0,19,0
PSD-NW-D3-2020-1-30-T2,PSD-NW-2020-1-30-T2,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,2,"DH, CM, IA",0,0,3,0,0,0,0,0,0,0,196,0,0,150,0,30,0,0,0,0,0,0,0,68,0,0,0,0,61,0,45,0,46,0,0,0,0,0,0,236,49,0,98,0,141,0,0,0,20,121,0,5,15,0,0,0,0,0,66,0
PSD-NW-D3-2020-1-30-T3,PSD-NW-2020-1-30-T3,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,3,"DH, CM, IA",25,0,0,0,0,0,0,0,0,0,120,20,0,34,10,8,0,0,64,46,0,0,0,25,0,0,0,0,17,0,76,0,45,61,0,0,0,0,0,50,22,14,48,0,40,0,0,0,0,61,0,85,26,0,0,0,0,0,33,0
PSD-NW-D3-2020-1-30-T4,PSD-NW-2020-1-30-T4,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,4,"DH, CM, IA",0,0,0,0,0,0,0,0,0,0,35,26,28,298,0,32,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,47,0,0,0,0,0,0,0,198,0,13,0,51,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
PSD-NW-D3-2020-1-30-T5,PSD-NW-2020-1-30-T5,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,5,"DH, CM, IA",0,0,5,0,0,0,0,0,0,15,55,0,0,76,0,38,7,0,30,20,0,0,0,0,0,0,0,0,0,0,20,0,35,0,0,15,10,0,30,0,193,0,59,0,29,0,0,0,0,22,0,64,0,0,0,0,0,0,20,0
PSD-SW-D3-2016-10-11-T1,PSD-SW-2016-10-11-T1,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,1,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,53,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,33,0,0,0,77,0,0,0,98,7,37,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
PSD-SW-D3-2016-10-11-T2,PSD-SW-2016-10-11-T2,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,2,"SC, JW",0,0,0,0,0,0,0,0,0,25,0,25,18,38,0,112,0,0,0,0,0,0,0,0,0,0,0,67,4,0,25,0,110,0,0,0,0,0,0,0,58,20,5,0,4,0,0,0,0,10,0,35,0,0,0,0,0,0,0,0
PSD-SW-D3-2016-10-11-T3,PSD-SW-2016-10-11-T3,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,3,"SC, JW",0,0,0,0,0,0,37,0,0,54,0,26,35,0,0,62,0,0,0,39,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,43,0,0,0,77,45,104,0,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
PSD-SW-D3-2016-10-11-T4,PSD-SW-2016-10-11-T4,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,4,"SC, JW",0,0,0,0,0,0,42,0,0,0,0,0,9,0,0,33,0,0,0,20,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,58,0,34,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0
PSD-SW-D3-2016-10-11-T5,PSD-SW-2016-10-11-T5,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,5,"SC, JW",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,124,7,12,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
PSL-SE-D3-2015-12-8-T1,PSL-SE-2015-12-8-T1,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,1,"DH, YC",0,0,0,0,0,0,0,0,0,16,95,45,25,110,0,48,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,15,0,0,0,0,267,0,48,0,101,0,0,0,0,0,0,25,0,0,0,0,0,0,17,0
PSL-SE-D3-2015-12-8-T2,PSL-SE-2015-12-8-T2,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,2,"DH, YC",0,5,0,0,0,0,0,24,0,35,0,10,0,0,0,45,0,0,100,25,0,0,0,0,0,0,0,0,91,0,0,0,10,0,0,40,0,0,0,0,120,0,5,0,57,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
PSL-SE-D3-2015-12-8-T3,PSL-SE-2015-12-8-T3,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,3,"DH, YC",0,0,0,0,0,0,0,0,0,15,0,29,0,110,10,55,0,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,25,0,0,0,0,0,0,78,0,103,0,0,0,0,0,0,20,0,0,0,0,0,0,55,0
